file,host,port,proto,state,service
reporte4.txt,252.4.230.67.dsl.intelnet.net.gt (67.230.4.252),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,252.4.230.67.dsl.intelnet.net.gt (67.230.4.252),20548,tcp,filtered,unknown
reporte4.txt,252.4.230.67.dsl.intelnet.net.gt (67.230.4.252),28784,tcp,filtered,unknown
reporte4.txt,252.4.230.67.dsl.intelnet.net.gt (67.230.4.252),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,252.4.230.67.dsl.intelnet.net.gt (67.230.4.252),57176,tcp,filtered,unknown
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),102,tcp,filtered,iso-tsap
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),445,tcp,filtered,microsoft-ds
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),502,tcp,filtered,mbap
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),1433,tcp,filtered,ms-sql-s
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),2004,tcp,filtered,mailbox
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),3306,tcp,filtered,mysql
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),20548,tcp,filtered,unknown
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),28784,tcp,filtered,unknown
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,134.5.230.67.dsl.intelnet.net.gt (67.230.5.134),57176,tcp,filtered,unknown
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),102,tcp,filtered,iso-tsap
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),445,tcp,filtered,microsoft-ds
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),502,tcp,filtered,mbap
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),1433,tcp,filtered,ms-sql-s
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),2004,tcp,filtered,mailbox
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),3306,tcp,filtered,mysql
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),20548,tcp,filtered,unknown
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),28784,tcp,filtered,unknown
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,180.5.230.67.dsl.intelnet.net.gt (67.230.5.180),57176,tcp,filtered,unknown
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),102,tcp,filtered,iso-tsap
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),445,tcp,filtered,microsoft-ds
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),502,tcp,filtered,mbap
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),1433,tcp,filtered,ms-sql-s
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),2004,tcp,filtered,mailbox
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),3306,tcp,filtered,mysql
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),20548,tcp,filtered,unknown
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),28784,tcp,filtered,unknown
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,250.5.230.67.dsl.intelnet.net.gt (67.230.5.250),57176,tcp,filtered,unknown
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),102,tcp,filtered,iso-tsap
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),445,tcp,filtered,microsoft-ds
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),502,tcp,filtered,mbap
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),1433,tcp,filtered,ms-sql-s
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),2004,tcp,filtered,mailbox
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),3306,tcp,filtered,mysql
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),20548,tcp,filtered,unknown
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),28784,tcp,filtered,unknown
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,94.6.230.67.dsl.intelnet.net.gt (67.230.6.94),57176,tcp,filtered,unknown
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),102,tcp,filtered,iso-tsap
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),445,tcp,filtered,microsoft-ds
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),502,tcp,filtered,mbap
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),1433,tcp,filtered,ms-sql-s
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),2004,tcp,filtered,mailbox
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),3306,tcp,filtered,mysql
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),20548,tcp,filtered,unknown
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),28784,tcp,filtered,unknown
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,206.6.230.67.dsl.intelnet.net.gt (67.230.6.206),57176,tcp,filtered,unknown
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),102,tcp,filtered,iso-tsap
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),445,tcp,filtered,microsoft-ds
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),502,tcp,filtered,mbap
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),1433,tcp,filtered,ms-sql-s
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),2004,tcp,filtered,mailbox
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),3306,tcp,filtered,mysql
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),20548,tcp,filtered,unknown
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),28784,tcp,filtered,unknown
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,68.7.230.67.dsl.intelnet.net.gt (67.230.7.68),57176,tcp,filtered,unknown
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),102,tcp,filtered,iso-tsap
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),445,tcp,filtered,microsoft-ds
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),502,tcp,filtered,mbap
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),1433,tcp,filtered,ms-sql-s
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),2004,tcp,filtered,mailbox
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),3306,tcp,filtered,mysql
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),20548,tcp,filtered,unknown
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),28784,tcp,filtered,unknown
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,121.7.230.67.dsl.intelnet.net.gt (67.230.7.121),57176,tcp,filtered,unknown
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),102,tcp,filtered,iso-tsap
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),445,tcp,filtered,microsoft-ds
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),502,tcp,filtered,mbap
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),1433,tcp,filtered,ms-sql-s
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),2004,tcp,filtered,mailbox
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),3306,tcp,filtered,mysql
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),20548,tcp,filtered,unknown
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),28784,tcp,filtered,unknown
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,245.7.230.67.dsl.intelnet.net.gt (67.230.7.245),57176,tcp,filtered,unknown
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),102,tcp,filtered,iso-tsap
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),445,tcp,filtered,microsoft-ds
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),502,tcp,filtered,mbap
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),1433,tcp,filtered,ms-sql-s
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),2004,tcp,filtered,mailbox
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),3306,tcp,filtered,mysql
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),20548,tcp,filtered,unknown
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),28784,tcp,filtered,unknown
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,48.8.230.67.dsl.intelnet.net.gt (67.230.8.48),57176,tcp,filtered,unknown
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),102,tcp,filtered,iso-tsap
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),445,tcp,filtered,microsoft-ds
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),502,tcp,filtered,mbap
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),1433,tcp,filtered,ms-sql-s
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),2004,tcp,filtered,mailbox
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),3306,tcp,filtered,mysql
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),20548,tcp,filtered,unknown
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),28784,tcp,filtered,unknown
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,150.8.230.67.dsl.intelnet.net.gt (67.230.8.150),57176,tcp,filtered,unknown
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),102,tcp,filtered,iso-tsap
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),445,tcp,filtered,microsoft-ds
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),502,tcp,filtered,mbap
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),1433,tcp,filtered,ms-sql-s
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),2004,tcp,filtered,mailbox
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),3306,tcp,filtered,mysql
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),20548,tcp,filtered,unknown
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),28784,tcp,filtered,unknown
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,185.8.230.67.dsl.intelnet.net.gt (67.230.8.185),57176,tcp,filtered,unknown
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),102,tcp,filtered,iso-tsap
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),445,tcp,filtered,microsoft-ds
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),502,tcp,filtered,mbap
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),1433,tcp,filtered,ms-sql-s
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),2004,tcp,filtered,mailbox
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),3306,tcp,filtered,mysql
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),20548,tcp,filtered,unknown
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),28784,tcp,filtered,unknown
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,41.9.230.67.dsl.intelnet.net.gt (67.230.9.41),57176,tcp,filtered,unknown
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),102,tcp,filtered,iso-tsap
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),445,tcp,filtered,microsoft-ds
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),502,tcp,filtered,mbap
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),1433,tcp,filtered,ms-sql-s
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),2004,tcp,filtered,mailbox
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),3306,tcp,filtered,mysql
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),20548,tcp,filtered,unknown
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),28784,tcp,filtered,unknown
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,153.9.230.67.dsl.intelnet.net.gt (67.230.9.153),57176,tcp,filtered,unknown
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),102,tcp,filtered,iso-tsap
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),445,tcp,filtered,microsoft-ds
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),502,tcp,filtered,mbap
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),1433,tcp,filtered,ms-sql-s
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),2004,tcp,filtered,mailbox
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),3306,tcp,filtered,mysql
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),20548,tcp,filtered,unknown
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),28784,tcp,filtered,unknown
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,69.10.230.67.dsl.intelnet.net.gt (67.230.10.69),57176,tcp,filtered,unknown
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),102,tcp,filtered,iso-tsap
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),445,tcp,filtered,microsoft-ds
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),502,tcp,filtered,mbap
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),1433,tcp,filtered,ms-sql-s
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),2004,tcp,filtered,mailbox
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),3306,tcp,filtered,mysql
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),20548,tcp,filtered,unknown
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),28784,tcp,filtered,unknown
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,118.10.230.67.dsl.intelnet.net.gt (67.230.10.118),57176,tcp,filtered,unknown
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),102,tcp,filtered,iso-tsap
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),445,tcp,filtered,microsoft-ds
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),502,tcp,filtered,mbap
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),1433,tcp,filtered,ms-sql-s
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),2004,tcp,filtered,mailbox
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),3306,tcp,filtered,mysql
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),20548,tcp,filtered,unknown
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),28784,tcp,filtered,unknown
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,158.10.230.67.dsl.intelnet.net.gt (67.230.10.158),57176,tcp,filtered,unknown
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),102,tcp,filtered,iso-tsap
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),445,tcp,filtered,microsoft-ds
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),502,tcp,filtered,mbap
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),1433,tcp,filtered,ms-sql-s
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),2004,tcp,filtered,mailbox
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),3306,tcp,filtered,mysql
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),20548,tcp,filtered,unknown
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),28784,tcp,filtered,unknown
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,242.10.230.67.dsl.intelnet.net.gt (67.230.10.242),57176,tcp,filtered,unknown
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),102,tcp,filtered,iso-tsap
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),445,tcp,filtered,microsoft-ds
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),502,tcp,filtered,mbap
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),1433,tcp,filtered,ms-sql-s
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),2004,tcp,filtered,mailbox
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),3306,tcp,filtered,mysql
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),20548,tcp,filtered,unknown
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),28784,tcp,filtered,unknown
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,247.10.230.67.dsl.intelnet.net.gt (67.230.10.247),57176,tcp,filtered,unknown
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),102,tcp,filtered,iso-tsap
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),445,tcp,filtered,microsoft-ds
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),502,tcp,filtered,mbap
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),1433,tcp,filtered,ms-sql-s
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),2004,tcp,filtered,mailbox
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),3306,tcp,filtered,mysql
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),20548,tcp,filtered,unknown
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),28784,tcp,filtered,unknown
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,142.11.230.67.dsl.intelnet.net.gt (67.230.11.142),57176,tcp,filtered,unknown
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),102,tcp,filtered,iso-tsap
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),445,tcp,filtered,microsoft-ds
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),502,tcp,filtered,mbap
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),1433,tcp,filtered,ms-sql-s
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),2004,tcp,filtered,mailbox
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),3306,tcp,filtered,mysql
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),9600,tcp,filtered,micromuse-ncpw
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),20548,tcp,filtered,unknown
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),28784,tcp,filtered,unknown
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),44818,tcp,filtered,EtherNetIP-2
reporte4.txt,185.11.230.67.dsl.intelnet.net.gt (67.230.11.185),57176,tcp,filtered,unknown
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),102,tcp,filtered,iso-tsap
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),445,tcp,filtered,microsoft-ds
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),502,tcp,filtered,mbap
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),1433,tcp,filtered,ms-sql-s
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),2004,tcp,filtered,mailbox
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),2222,tcp,filtered,EtherNetIP-1
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),3306,tcp,filtered,mysql
reporte4.txt,53.12.230.67.dsl.intelnet.net.gt (67.230.12.53),9600,tcp,filtered,micromuse-ncpw
